Label,Comment,
1,"We used Uber for the first time in Panama City Beach last weekend. All three drivers were wonderful. We had a blast. The first driver was so sweet and smart, his daughter called him while we were driving and he would not even talk to her because he was on the job, second guy was sweet and country and professional, third was a female, very sweet and took us right to our motel. We will be using them on our next trip. I don't get the bad reviews but I was in Florida so people may be nicer there. Thank you Uber.",
0,"I would never use UBER again. Driver was unprofessional he took  wrong direction tried to drive me  to other state. UBER charged me for that services I never used, I tried to contact them but no one returned my money back for that services I never used but they charged until i contacted to my credit card. I really disappointed and i would never use UBER again. I would suggest people to think twice if they need such a service.",
1,"I've been driving with Uber for 3 years, I've given more than 6000 rides, I have more than 3000 5-star. My account has been deactivated for two weeks for background check. My background check came clear and still my account is deactivated. Every time I call the support they say I have to wait 24-48 hours. They don't care about us. They treat drivers like **. If you don't wanna be insulted don't drive for Uber. I'll never drive Uber again and I deleted my driver and rider apps. I lost more than 2000$ because of them and my credit score went 50 points down because I'm behind on my bills.",
1,While waiting for my ride to arrive. I was charged 7.13 for a ride that I never stepped foot. Uber confirms that this was not a cancellation fee. And I cannot seem to get any customer support on the phone.,
1,"I am a driver on the Uber platform and have driven in Pennsylvania, New Jersey, Delaware and now South Carolina. I recently had my account put on hold due to a ""report of possible impairment while driving"". This is maybe the 4th random reporting that is totally b.s. As a ** man I receive all types of race and gender related ignorance and biases and I am vulnerable at all times unless I protect myself while I am on the road. Uber allows passengers to make false reports that affect the driver, but has no way for the driver to protect themselves from the false attacks. After research it's a drastically common issue on the Uber platform. I suggest anyone looking to drive for Uber understand that while you are an independent contractor for Uber, you will still suffer the consequences of the reality that Uber is ran like a private correctional facility. DRIVE AT YOUR OWN HIGH RISK.",
0,"Having flown overnight 4 hrs took Uber this morning 7.15 am from Chatrapati Shivaji terminal T2 Mumbai airport. Car number ** driver name Ram. I paid him and whilst getting down forgot my mobile left back seat. In 15 mins called my number and the driver picked up saying he has picked another passenger and is near bus terminal Mulund. I asked him if he can wait and I come by rickshaw and pick my mobile. He agreed. Bus terminal is just 10 mins from my house. I rushed, however, he was not there. Upon calling he mentioned the passenger was getting late and could not wait. I asked him how will he return my phone he asked me to call back. On calling he mentioned that I need to pay 20 rupees per kilometer to come and deliver the phone accepted. Tried calling him the full day. Finally he said shall come in the evening. Called him evening. He said, ""Have left. Please pay me. Am coming."" Accepted. Waiting. Still not arrived. ",
0,Uber has been a stellar solution for commuting in my home area of northern VA. Seems I've only had one issue and it was resolved within 24 hrs -- the driver did not use the shortest route possible. I was immediately refunded the difference. Each driver has been great in operation of the vehicle and demeanor. I've also used Uber in Washington and FL.,
0,"Do you know why their overall rating is only 2+ Stars?
Allow me to clarify:
On Tuesday I called for a car at 10am. Without bothering to confirm my address, the driver came to the wrong place and left, without a call.
Next driver cancelled, too.
My first patient cancelled.
Today, the driver actually CALLED for directions... and cancelled. No message from Uber, so I stood there, on crutches, in the snow, waiting.
Then I couldn't connect to uber, AND THERE IS NO DIRECT TELEPHONE OR COMPLAINT NUMBER.
Finally took a yellow cab.
LYFT RIDE NEXT TIME.
DUMP UBER AND MOVE TO LYFT.
Eric Berger MD",
0,"Uber has been gradually allowing drivers with poor reviews to work fro them.  I have had safety issues and even a driver who was clearly under the influence, among other safety issues.  When I cancel a ride due to low review scoring by other passengers, they have charged me cancellation fees and refused to refund me the $2.  This happened three times in a row where I cancelled those trips within less than 24 hours.  Lyft allows me to cancel trips if I do not like the driver's review score and has now configured me to ride with drivers with a 4.6 score or above.  I will try Lyft, Cabify, Juno or Via before choosing Uber as I am sure other companies will come into the market and provide much better services to compete with Uber.",
1,I requested an Uber from LA to Pasadena which was quoted at an estimated $22.00. I was charged the full price and my $20 discount for getting Uber a new client through the use of my Referral Promo Code was removed from my account and not honored. I wasn't aware of this until I took my return trip home where I was charged about $5 dollars more. Once again my second $20 discount was removed from my account but was not honored. I was charged the full amount of the trip. ,
0,"Uber has been gradually allowing drivers with poor reviews to work for them. I have had safety issues and even a driver who was clearly under the influence, among other safety issues Re: Uber drivers. When I've canceled a ride due to low review scoring by other passengers, they have charged me cancellation fees and refused to refund me the $2. This happened three times in a row where I cancelled those trips within less than 24 hours.",
1,I had 3 free rides. I have booked a Uber ride From Ramakrishna Ashram Bangalore to Jaynagar 4th Block Bangalore. I paid 500 Rs even though the distance is less. The distance was around 6-7km. But I paid 500 which is really not fair. I'm very upset with the Uber Service. Please clarify My Query. I will be waiting for your kind reply.,
1,"Uber is great for the rider, they get quick service. Poor pay for the drivers due to a flooded market. No concern given to the fact that if you hire too many drivers there will not be enough riders to make the trips worth your time in fuel.",
0,"I have had some great Uber rides and one that was outright dangerous. The dangerous one was a driver in Philadelphia who did not have enough room in her old car for my luggage, had the rap music turned up so loud I could not hear my phone, and she texted all the way to the airport. But overall they have been pretty good. Toronto has drivers that I can not even understand due to their accents. The cities that I find best are Phoenix, Denver and Las Vegas.",
1,"Overpriced for going small distances, treats employees awful, let's underage children order rides. Find better service they just f$#@ people all day",
1,"These bastards wasted so much of my time. Declined me for joining up, then told me to go get the driver accreditation. After getting it they still declined. Kuunts",
1,"Working 8 hours shift then I decided to do my grocery shopping and get Uber to take me home in a snowy night. When I requested Uber it was giving me another address to go there and wait for Uber on the main road. So when I could do that with having 7 bags of shopping then I would have taken a bus for $4 rather than paying $25 for the Uber. 
It happened with me 3 times so I kept cancelling them and calling for capital taxi. 
The place where I work is a big mall and I work there and do my grocery from loblaws then always tried to get Uber but didn't work with me for the last 3 times. 
So I kept using capital taxi since then I was ur customer used Uber a lot. But not anymore.",
0,"I am disabled and I waited for Uber out in the cold and wind for almost 20 minutes, when the guy said it was 4 minutes down to 1 min but never came. He was lost at the gas station which isn't the address I gave him. (It's at the corner, further than I could walk.) I finally got a new cab after 20 min. The cab driver on the way there got off the freeway on the wrong street and had to turn around, he charged me for his mistake, and the other cab driver he charged me cancellation fee. I tried to speak to Uber, but they have generic answers and don't treat your questions or concerns case by case. Maybe, I should try Lyft, I heard from a few people it is better???",
1,"I only use Uber during out of town trips. Recently while in New Orleans, I was charged more than initially quoted on two trips. Uber's Customer service did not bother to investigate the complaint but just simply sent a form letter stating that they charged correctly and that the matter is resolved.",
1,"I had to use Uber for a few occasions when my car needed repair. I used the app which is really convenient to use. It shows you what cars are in your local area, how close they are to your location. They show you who the driver is, and approximately how soon they can arrive. I found that my drivers were polite, good drivers. I will use them again as needed.",
1,AWFUL experience... fro OHare  to home in double time! Didn't know that pool gives them the right to drive all other towns!  Will not use them against!,
0,I got quoted for $45 and ended up paying $64. The driver purposely drove through a $#*! ton of tolls! Stay away from Uber..esp. from DFW.,
0,"We booked a taxi from Leeds to Sowerby Bridge on Saturday. Before we got In the taxi we asked how much it would cost and the driver said he didn't know and you should have an email! We did not receive any message to tell us the cost, if we had we would  not of got in the taxi, it cost us 90 for what should of been a 32 trip! There were lots of empty uber taxis driving round waiting to pick people up, so the demand was not high, now I can understand d why there was, the inflated price of 2.8 is crazy and no need! I'm shocked disappointed and will not be using uber again, I do not agree with not been told the price before we got in, how can you charge someone without knowing the cost in first place! We had no choice but in to the car as it was late and cold, and we had already ordered it!",
0,"I set up an appointment for a ride on March 4th for a pickup at my location to a ride to my doctor at 160 Kimel Forest Park Drive. Pickup window was 9:45 to 10 a.m. The driver no call no showed me. So after I realized he was not coming like I found another Uber driver that could take me to my dr. appointment. Well unfortunately by the time we got there I was already past my appointment time seven minutes or so so they would not honor my appointment. They told me I had to pay a rescheduling fee because I didn't cancel my appointment within 24 hours. Well there would have been no reason to cancel the appointment if the original Uber driver was on time to take me to my doctor. So once I found out from my doctor after I paid my fee, I meet Lee, called Uber back for a pickup from 140 Kimel Forest Park Drive back to my Residence at **. ",
0,"Requested a pickup at Disneyland hotel. Driver was 10 minutes away. Car never showed as moving so I texted driver. Driver texted back that he was arriving at hotel but didn't and at this point it had been 25 minutes. I called driver and he told me to walk past AMC theater in Downtown Disney and he was a couple blocks past there. That would be about a 20 - 30 minute walk. He refused to come to hotel â€“ said he was not allowed to enter property, which is not true. Driver hung up and I was charged a cancel fee plus had to pay $125 for last minute taxi to lax. Uber useless in disputing fees and zero ability to talk to a human. They just send email saying they reviewed complaint and charges appropriate. Will NEVER use Uber again. Total scam.",
0,"On Feb 14th night I was boarding an Uber cab that my daughter booked, when the driver started without checking if I got in or door was closed. Result was that my right foot came under the wheel of the car. I had to shout at him to stop. I asked him to reverse the car and it took him a good five minutes before he inched back a bit. I told him to reverse more as my foot was still stuck. Passers-by had to yell at him before he decided to move back. The pain was unbearable. I did not go to the hospital then as the insurance was left back in my daughters apartment.",
1,"I recently had the need for transportation while in Tampa, FL, assisting my sister-in-law with a medical issue. We flew there from Texas and were told to try Uber instead of a regular taxi. We did and we both were pleased that the vehicles were clean, the drivers friendly, and the prices much better than taxis. I know, because the cost from the airport to the hotel in a taxi cost me 2x the cost of returning to airport from hotel in an Uber car.",
0,"We were at the pick up point in Little Italy, San Diego, California from the moment we ordered an Uber ride. Our driver never showed up. We had to request another Uber driver who took us to the airport. Uber refused to return this incorrect cancellation fee.",
1,This is my first experience using Uber. I called for a ride and was given a price ($11.00). I accepted the ride and was overall happy with the prompt pick up and driver. Later that month I reviewed my charge card and noticed I was billed again by Uber the next day for an additional $13.00. When I emailed and complained the answer was the driver was unable to calculate the price correctly. I cannot believe Uber can charge my card without my consent! The fact the driver made a mistake is not my problem and the agreed cost should not be altered.,
1,Some of the drivers are creepy. Some of the passengers are rude. I don't like the surges as a passenger but it's cool for the drivers.,
1,"My husband and I were staying at a Hotel in Chicago. We were going out to dinner and knew we'd need a cab. The line for a cab was so long and it was moving very slowly. Our daughter was with us and she called an Uber and it was there in 5 minutes. If we had waited in that long line we would have missed our dinner reservation. The driver was a pleasant college student with a neat, clean car. We used Uber during the Olympics in Rio last summer and it was cheap, and the drivers were quick.",
1,"Have been driving for uber for 3 weeks and they take almost half the fare and call it a booking fees and then another fare fee. They don't charge enough, they encourage people not to tip, they let passengers cancel and don't compensate for drivers time, they don't tell you the final destination until passenger is sitting in the car....I could go on and on. They use drivers to make millions but really could care less about them. Why can a passenger see picture of me but I can't see a picture of them?? So many issues that I'm shocked they are still in business.",
1,"Uber does not care about you. I was charged $153 for a ride I've taken many times and never paid over $7. They adjusted my fee the next morning and claimed ""the driver let us know that there was an issue that prevented this trip from being timed [properly]"" and they added on charges to reflect that. After dealing with a new customer rep on every question and getting the same explanation as above I moved to challenge it with my bank. Enabling fraud and horrible customer service. Zero stars should be possible.",
1,I've only used Uber and it's generally very good. But on 2 occasion (out of 10) either never showed or couldn't find my location which is very inconvenient. I had to find alternate method.,
0,"My first experience with Uber was in San Diego. My wife and I had attended an event at the Union Station and wanted a ride back to our hotel. We called taxi, but the message was that they did not have any vehicles in the area, ""but we could call back in an hour to inquire again."" We then downloaded the Uber app. and less than 5 minutes later an Uber was there.",
1,Uber is thirsty for money. Even when they know they cannot pick you up within the time stated they make you wait and charge you a cancellation fee if you dare to choose another option. This company is on a downward spiral. Up with Lyft. Down with Uber. How dare you disappoint a customer during Mardi Gras season!,
0,"I live in Las Vegas, NV and had an experience with one of their drivers (tailgating me on the freeway w/ passenger in their car). I have sent them messages through their website and every other form of social media to just let them know they need to check their drivers more thoroughly and they are nitwits. I am getting canned responses and no one is acknowledging the issue at hand. Sounds like a real winning company, that's for sure.",
1,"I have been using Uber for quite some time now normally through the app, but since I'm fighting with my phone company I have been ordering via internet at m.uber.com. I normally take the pool because it is cheaper obviously but m.uber.com doesn't provide fair quotes for the pool. I have to cross reference with UberX first to ensure no surging then make pool request. So I did that like normal and the price was 11-16, so I figured the pool should be at least less than 11. To my surprise I paid 15.52. I even took a screenshot and sent it over to Uber but no reply except the automated message. Straight rip off. Use Lyft.",
0,"I was going out with some friends and we decided to all get an Uber. We called the Uber to come pick us up at my apartment. We gave him the address and he drove us to our destination. It was a long ride so we tried to talk to him. He was very rude with us and gave us short, one word, sarcastic answers. When he dropped us off, it wasn't anywhere close to our destination and we had to walk two miles to get there. This was not a good Uber Experience.",
1,I used Uber last weekend for the first time and both my drivers were amazing. I felt very comfortable and safe. Found the experience very good.,
1,"On a recent ride there were 5 of us jammed into a little Uber car with our suitcases and the ride cost me more than the taxi I took going to the airport. Watch out for extra charges, user fees. The company is very greedy. Just imagine how much the company made off the five of us per hour.",
0,Uber tempt you with a cheap fare when you request the ride only to find they charged you double to the same destination and no tolls. Also the driver cancelled the job and they still charged me. When I complained they said they refunded me but it's not true and never received any refund,
0,"I've had more than one experience where you request an Uber, they confirm pick up, then never show. Myself and my friend stood for a half hour at 10 pm at night waiting because the driver called and said they would be right there. It was dark, and we were 2 women standing there on the street feeling unsafe as we waited. Then for the next 2 days I had to deal with Uber charging my card for the cancellation. They wanted to satisfy me with a $5.00 credit for the whole inconvenience. Seriously... Very unreliable and not very worried about customer safety and satisfaction.",
0,"I called and set up my Uber ride. As I was waiting for him, I saw that he was making wrong turns and driving away from me. I called his contact number and received a message from his phone that he was not receiving calls at this time, so I texted him that he was going the wrong way, he did not respond. I then saw that he was just sitting, not moving anymore. I texted him again and he still did not respond. After a while I cancelled the ride and re-order a new ride, who got to me in 3 minutes.",
1,"Uber is one of the most shady unethical companies ever created. I stopped driving for them over a year ago, but decided to try UberEats as a delivery person. I figured it would be better because I wouldn't have to drive people - boy was I wrong. First, they take 35% of every delivery. Then they don't have enough delivery drivers so I noticed I was driving 15 to 20 mins to reach a restaurant (which you are not compensated for), to pick up an order that is being delivered to a location that may be 2 to 3 mins away. Giving the driver a whopping $2.86 for that delivery. I have also gone to pick up orders only to arrive at the restaurant, to find out the order was cancelled and Uber doesn't compensate the driver with a cancellation fee. The order still showed active in my app, but nobody took the time to notify me.",
1,"my promos return back while i can ride
my promos return back while i can ride
my promos return back while i can ride
my promos return back while i can ride
my promos return back while i can ridemy promos return back while i can ride
my promos return back while i can ride
my promos return back while i can ride",
0,"Our 15 year old boys hailed an Uber ride late Friday night (February 24, 2017).  Well.....let's just say they aided in our boys running away from home.  Check out their rules, and it says you need to be 18 to call for a ride, or have parental permission!  Umm....not 18, and no permission!!!  Good job Uber!!!",
1,I want to start off by saying I will never use uber again ! First off every time I take a trip I know the rate is a certain price doesn't matter that I go home at a certain time of the day I know it has always been this price I been riding this specific route for some time but today took that same trip & literally price said the same thing & so the price is between 15 to 16 bucks & so literally get in the uber of course & literally was having problems with the app cause there always some problem with there app & got home to my place to look & see that I was charged 37 for my ride when I was charged wrong for like the 4th or 5th time before it has happened they reversed it now they could not reverse it so in short screwed me over & now they are talking about they said I went past my location when I didn't so now I'm letting everyone know do not use uber because they are disrespectful & will not reverse me for money,
1,"Nothing good about uber
Use       ARRO         app instead
download ARRO on your phone
much better then uber 
no surge pricing ever",
1,They are not giving there service in Kanpur ...  #The 11th Biggest city...  Very very poor ....Why is it if they take money out of your account for the Uber rides that they have to take additional money which they say it's an authorization hold but they do not put it back for at least eight days and this is money that I cannot access and another thing if you have an Uber gift card they still want to put monies from the ride from your checking account on hold when it is confirmed that they will get paid by the Uber gift card ...I just Uber Cabs .....,
0,"I arrived in Las Vegas 2/21/17, called Uber - driver Judylynn - acted very nice etc. asked if I wanted to charge my cell phone. Not thinking that it wasn't necessary I gave it to her to charge. She dropped me off at a Hotel on the strip. I soon realized I left my phone in her car. Gone! - You can't get in touch with Uber by phone. She won't return it. I am going to call the LVMPD and report it stolen. And get the security video. This is Horse Manure!!! - What the hell is wrong with people (some). You're fired!",
0,How do they keep getting away with things. I use Uber everyday multiple times a day. I've had drivers blow stop signs and drive recklessly etc. I needed an Uber the other night so I used my app and I was connected to Mohammed. He immediately calls me to tell me he is over 20 min. away even though my app which has always been accurate said he is 12 min. away. I told him I would wait. 30 min. later since he obviously took his sweet ** time he pulls up more than halfway up the block. I walk towards him and as I'm about to open the door on the driver's passenger side he drives off. He actually could've hit me and hurt me. I called him repeatedly with no answer. He then pulls up on the other end of the block on a main road. As I speed walk towards him waving my arms he drove off again. I then saw him drive by again and drive around the neighborhood and park around the block from me as you can see it on the app. I called him but nothing. ,
1,"First, I want to say, I've used Ubers for a few months and NEVER had a problem. Wanted to write what happened and let others know Uber is great! A friend always used Uber in Phila. I had no idea what it was. I recently moved to Florida - took a trip back home to Phila. via Tampa airport. The cost for an Uber to airport was $27 and I gave a tip. On my way back from the Tampa airport, I would also use an UBER. WRONG! Again, NO IDEA that Ubers were not allowed near the Airport. After my flight got in LATE evening, I got online to summon an Uber... the site would not pull up. I tried again and again to no avail.",
1,"I had the experience of being stolen from by an Uber customer, despite contacting Uber, using the police as legally expectations, Uber has declined to give the police the information they need to prosecute their thieving customer. It's sad that Uber came into the Kenyan market and is above the Kenya police. They have made it impossible to get reprieve on crimes committed by their drivers, and customers. To get to their security team is an email nightmare. They have no phone communication and have a confused staff who keep sending junk mail despite the complaints.",
0,"I was charged for a trip I didn't take the person took the uber from Bridgeport to Trumbull their system of complaining is awful I keep saying the I  did not take the trip was charged wrongful the thing respond back check if your family use your app or whatever I have no family here the driver took a wrong person .
We need a human being in their customers service or u guys do because I deleted that thing I was so pissed I don't have kids yet to be responsible of someone yes it was 13 dollars some changes that's lunch and dinner to me .
It awful.",
1,"Be careful as Uber is getting sloppy with overcharges, not providing credits, and charging Cancellation fees when it was not me who canceled. This All happened within the last week. Uber was late in arrival twice in the last week. They sent me a text message each time stating they would credit the next fare. It was only $1.99 for each ride. I never keep the text messages as I don't remember having this sort of problem. I ride quite a bit so I didn't think anything of the credits until the a couple days after the 2nd ride.",
0,"We all know Uber is lousy (try Lyft instead), but here's another example: Arriving at the Fort Lauderdale airport, tried to do an Uber. It was accepted by the driver, then they called and cancelled saying it was too early for them. They told me to go to the app and cancel it myself (I assume so they could charge me and not get in trouble for cancelling a ride). This happened a second time with a different driver exactly the same. Then finally the 3rd one arrived. Uber didn't charge my credit card for the 2 cancelled fees, instead they charged it for the entire amount of the 2 rides I didn't take and they list it on their site as a cancelled, so if I wasn't paying close attention to my credit card transactions, it would have gone unnoticed. ",
1,We had a flight at SFO and uber never arrived at the time we ask to be picked up. They sent me three different messages they said that they would be 15 minutes then 35 minutes then 45 minutes. We cansal and drove ourselves and miss our flight. I sent  sent my complain and they said that the driver was on time. I don't know why they could not see the message that the driver sent  and at what time I needed to be picked up. Never gain I will use there service. I will never recommend them.,
1,"I saw the commercials and needed transportation as I am disabled and my knees and legs are also weakened. I opened a Uber account, added a promo code, and thought I was set for my first trip, wrong! I was refused pick up 5 times and was stranded. I tried walking but my legs gave way and fell on the side of the road, a stranger helped me and gave me a ride home. I contacted the company and they stated the account problem is fine on next ride. I was dropped off by a family member before his work, then called Uber again, and again I was refused a ride so I had to pay 25.00 out of pocket as I had my granddaughter which had to be dropped off home then myself.",
0,"I purchased a flat fare package in NYC and could use it in all 5 boroughs for $2.99 Uber pool or $5.99 Uberx the fare has to be below $30. I take an Uber pool that clearly quoted $2.99(I have a screenshot) and was charged $41.00. I contacted Uber customer service which sucks and was told the driver had an issue which prevented this trip from being timed according to proper pick up and drop off. It clearly states $2.99 and they felt ""the driver had to be compensated"". This company is putting out fake advertisements and charging a totally different fee without the customer's consent.",
1,"Here is what I sent. ""I am sick of your fraudulent charging cancellation fees. When I cancel within SECONDS of ordering a car, a pop-up warns that there ""may"" be a fee for canceling more than 5 MINUTES After ordering. Yet you regularly charge a cancellation fee. I have asked your customer service people to escalate to your Legal department. This is an illegal practice. Then I have to dispute the charges. You are gambling that most people won't complain or won't notice. I notice. Today I canceled two cars within seconds of ordering because the eta was too long. I got charged and your customer service is refusing to refund me this ILLEGAL charge. Disgusting. I will inform every legal authority I can think of in order to protect the public. Meanwhile I demand a refund for my two appropriate (per YOUR rules) cancellations.""",
0,"Last nite i got a ride to the hospital.I have a bad leg,i can see hospital from my house.So i thought i would try uber this was my thrid ride i get a cab all the time he picker me up at my house.I guess he was in a bad mood that happens i understand that when we got there he charged me 7.00 my cab costs me 4.00 dollars i was robbed and when i went i was pissed i have been there 20 years and i told myy people you just lost a ton of buss every one was going to try it but not now and how do you know if my ride was 1 that got recorder for my free rides in the future. Not that i will ever use it again.You lost a lot of buss thanks captain tom *******273",
0,We booked & confirmed pickup in Anna Maria Fl to PIE 4 am Fri the 10th. No show. Lost our flight so had to get another from Tampa to Omaha which cost 4 of us 2200.00. Did talk to someone at Uber & they said nothing they can or will do. Shouldn't they have insurance for something like this. Never again & not done with this yet.,
0,"Supposedly Uber is meant to be cashless per their response below, unless you got my driver ""**"", The ride from Boca TOOJAY's Deli on Glades Rd to WPB started with a stop at a gas station where the driver complained the cost to pay cash vs credit card was $.25 more per gallon... The ride then went well until we arrived in WPB where the drive said ""I"" do not that credit cards when I offered him my card. This was fine, as I always carry cash. I asked how much, he said like, like $42 to which I said fine. I handed the driver $60 and asked for $10 back. He said he did not have a $10 and offered me a few ones....",
1,"My Uber ride from my home to Wal-Mart was enjoyable. I paid $7.80. After shopping, I turned on the Uber app to request a ride. Everything was normal until the moment I pressed ""request ride"". The app moved to view the airport and asked me to select my location. I backed out and tried again, and the app still insisted that I select a location within the airport. Funny thing... There was a blue dot on my REAL PICK up location, but the app was not allowing me to click on the blue dot. When I manually entered my location, it still swung back to the airport!!! I had my 2 yr old with me and had no choice to agree to the ridiculous overcharging. When I brought this to Uber's attention, I was dismissed and they gave me a response of ""It was higher because of the demand for the Uber service""... Yeah... OK!!! Long story, I was ripped off and Uber gives no **. I am NOT using this service ever again.",
1,"I have been driving only two months but done with uber.  I noticed how unfair the prices, pay is so I decided to ask passangers to send me via text how much they actually paid (after they got the email with how much their actual fare was) and time and time again what I got paid based on fare was off by $1-4 on each trip!  They steal from the drivers!  Not only they take their 20% they take more!  When you report it on each trip they come back and say oh ok the fare will be adjusted, not only they adjust it wrong but you never see that money, ever.  When will that adjustment hit your account?  Never!  Be aware, you will pay more then 20% take, it's more like 35% most rides because if like the passanger pays $10 in reality they paid like 13-14$!",
1,Undisclosed charges and fees - This company does not offer support to its driver partners. They adjust fare payments without giving the driver notice and close http links to access driver support and withhold account information. I haven't received full payment for service rendered and can not reach a live person or received a chat response to resolve it.,
0,"Two days ago I took a trip with Uber in Santo Domingo, Dominican Republic. I normally use this service every day. Another passenger with me on the trip forgot their phone in the car. Since then we have sent about 20 messages to Uber Customer service. They finally determined that the driver found the phone but we are still waiting for it to be returned. Uber and the driver now have my direct contact information and yet the only way I can get any feedback is through the Uber Customer Service system. I think that in such cases Uber should make it easier for the driver and customer to communicate directly. I will no longer be using Uber or recommending their services after this incident. We just want our item returned and I no longer trust this service, its reliability or safety rating.",
0,"Let me start by saying that I have a disability. My team in my office decide to have lunch at Clyde's in Chinatown. The driver taking me to me to Chinatown, did pick me up in front of our building but want I did not like about him is that he keep trying to invite himself to lunch. The return was a nightmare, I was watching the driver going around in circles. I tried calling him but he did not answer. He finally called me, I could barely understand him. He wanted me to meet him almost a block away. I told him I have and disability and needed him to pick me up in front of Clyde's, he then just cancelled my ride.",
1,"Just wrote about the ""high"" driver going to downtown Nashville.  Wanted also to mention the ride back to hotel.  The 2nd driver was a young man looked to be around early 20's.  The car was very old and although it seemed cleaned out, it smelled horrible.  The thick stench of cigarettes literally made me sick.  We tried to converse with him and he hardly said two words. He really gave me a ""creepy"" feeling... like we were in a car with someone with ""serious mental issues"" (only nice way to put it) .   I think I'd feel safer in a regular Taxi any day.   I have to say though that I had a really good experience with two drivers I used in Destin, FL.  But the two I got in Nashville made me not want to chance Uber ever again.",
0,"Regardless of what Uber says... they could care less about driver earnings, they are just interested in signing up new drivers. Last Saturday night, in Ocean City Maryland... a coastal town which runs about 7 miles long had 11 drivers. That is one for every 2000 feet of roadway. That is nothing but total BS. About every three days I get a message from Uber offering a $350 bonus if I refer a new driver and they make 50 trips. Hey Uber... how about concentrating on the drivers you have and making your driver app work?",
1,"Uber doesn't care for its drivers. So UBER doesn't take any fuel charges for over 2 weeks, then sends a letter explaining how it was their fault and they will correct the problem over two pay periods only take all the fuel charges from me in one pay. And on top of that, riders damage my vehicle and UBER tells me pay $1,000 deductible to file a claim. They overcharge riders on the upfront pricing and takes over 25% of nearly all rides over 2 miles. And it's not fair that driving at night subjects me to being rated by drunk racists who in turn are the deciding factors to whether I am able to continue driving on the platform.",
1,"So I rode about a week or two ago and I had a few hour drive . Was already costing me enough and I was disrespected due to being trans and the driver stopped on the way never stopping the meter so I was charged  extra . Wrote uber and they said they can't do nothing but say sorry and have an good day . Wrote in over and over and there just like again we can't give you credit or anything have an good day
Useless and an waste of time
Never suggesting them to anyone 
Worst company in the world 
Wouldn't recommend them to anyone",
1,"I purchased an Uber gift card and put $30 on the card. I have been unable to use it because every time I try to book my ride it says ""we cannot accept this form of payment."" I have been back and forth via e-mail with Uber and have tried everything that they have told me to, but nothing is working. I have since had to pay out $47 in transportation costs because I cannot use my Uber credit. It shows up on my account but won't process. Uber has not been able to give me any solution nor have they attempted to refund my money. I don't have money to just give away, I want my $30 back. DO NOT PURCHASE AN UBER GIFT CARD, IT WILL BE A WASTE OF MONEY!!!",
0,"Uber driver was late and stopped 50 meters ahead of where he was supposed to be. We wave him down but he doesn't come. We call him, he doesn't talk but hangs up then a couple of seconds later starts moving towards us at 5km/h
 I question if he is ok when he arrives as he seems either drunk or sleepy or just completely spaced out. I don't want to risk the lives of myself and my partner and her  
 5 year old son. Driver gets aggressive and doesn't want to drive us anymore after we waited for him for so long. I tell him not to yell as he is scaring the 5 year old and its at this moment that he cancels the trip and orders us to get out of his car.
 The 5 year old boy is getting out of the car with one leg on the ground when the driver decides to accelerate. This fool is playing a game with his 1500kg car and a 20kg child. We yell at him and I put the car in park so that he cant harm anyone. We advised him we will be taking it up with the Police.
 Its at this moment, like an infant, this driver begins playing the victim and starts pacing around his car while its in the middle of the road with doors open and hazards on. A tantrum for the adult who realises what he has done is wrong and illegal.
 I have contacted uber and am awaiting their call. If I'm not happy I have an active social media presence and will escalate to the proper ombudsmen as well as the police.
 I REALLY hope uber do not defend this dangerous and irresponsible individual and resolve this quickly.
 Very very disappointed and angry,....
edit: Update - uber customer service (if you can call it that) is abysmal. They are siding with the driver and banning the passenegers account whilst not revealing ANYTHING about their 'investigation' hiding behind their privacy policy.  strongly considering posting the pics and videos of the driver and his car online.
Customer service rep was Abhi who didn't provide us with any resolution and in fact just made things much much worse. Please don't pretend to care about dangerous behaviour if you clearly don't...",
1,"Used Uber probably about 10 times. 98% of the time they arrived almost 30 minutes late and ended up at the wrong destination. They didn't pay attention to the sign on the road showing the address nor did they have a reliable means of locating such a simple address. Absolutely ridiculous! In the last few times I used them they also added a booking fee of $2.50. Unimpressed! In speaking with the drivers, they're not from the area and don't know where they are going. Relying solely on a GPS. One driver didn't even know his bearings, N, S, E, W. That baffled me to no end. As a result of this crappy service, I've cancelled my account with them. Local cabs are only a few dollars more, arrive on time and know EXACTLY where they are going!!!",
0,This damn service has been charging me for rides that I haven't used!!! I just notice that on my bank statement that Uber been charging me 3 to 4 rides a week. I notify my bank and they pull over 50 rides in the past 90 days that I haven' used. I'm a OTR truck driver and have 2 cars at home!!! My next step is to report Uber to the BBB and take them to court on this crap. For now on I'll take a cab and pay the extra money instead of getting ripped off by UBER!!! PEOPLE Stop using uber!!!,
0,The service was really quick and professional! I liked it and I will definitely recommend it to my friends!,
1,"My vehicle inspection ran out. Uber gave me no notice. I went and got it inspected and sent in the inspection papers to Uber. They emailed me back and said ""it was the wrong form. You have to get Uber forms to fill out."" But I could not respond back to that email to find out how to get those. I tried for days to get in touch with Uber about the form they have that you need but you CANNOT get in touch with anyone in any way. They just reply from generalized questions on their website.",
1,"I signed up through a Google ad directly to Uber's website for Orange County drivers in CA which will receive $700 after signing up. No conditions or terms listed. I took pics and video of it because I read so many stories about them trying to cheat people. I inquired after I signed up when I would get my bonus, they then told me it was only $250 for OC drivers. ",
